Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
426858;Trine 4  XB-ONE  Ultimate Collection;XB-ONE Software;XB-ONE;Adventure;Astragon;J;       0;;12;5016488132534;      17,50;;    24,99;    24,99;;;;  1;TRINE ULTIMATE COLLECTION: Diese Sammlung beinhaltet alle <BR> vier Spiele der äußerst erfolgreichen Trine-Reihe: Trine <BR> Enchanted Edition, Trine 2: Complete Story, Trine 3: The <BR> Artifacts of Power und Trine 4: The Nightmare Prince. <BR> Sammler erhalten außerdem eine Reihe von Zusatzinhalten, <BR> wie ein doppelseitiges Cover, eine gedruckte Karte der <BR> Welt von Trine 4 und Downloadcodes für den <BR> Originalsoundtrack der Trine-Reihe und das digitale <BR> Artbook von Trine 4.<BR><BR>Trine 4:<BR><BR>Die drei legendären Helden in der <BR> Bestseller-Abenteuerserie TRINE sind wieder da und begeben <BR> sich auf eine Quest, um den armen jungen Prinzen Selius zu <BR> retten. Der Zauberer Amadeus, der Ritter Pontius und der <BR> Dieb Zoya begeben sich gemeinsam auf eine spannende Quest <BR> durch fantastische märchenhafte Landschaften voller <BR> Gefahren.<BR><BR>Prinz Selius leidet unter unheimlich düsteren Träumen. <BR> Aufgrund seiner magischen Talente können monströse <BR> Alpträume Wirklichkeit werden und Chaos auslösen. Amadeus, <BR> Pontius und Zoya müssen den geplagten Prinzen finden und <BR> aus seiner verzweifelten Lage retten, bevor die Welt von <BR> den Schatten vom Nightmare Prince verschlungen wird.<BR><BR>Features: <BR><BR>+ Herrliche 2.5D Landschaften. Erkunde einzigartige Levels <BR> in herrlichen Dimensionen in 2.5, von atemberaubenden <BR> Ruinen und gruseligen Gräbern bis hin zu friedlichen <BR> Birkenhainen und Blaubeer-Wäldern.<BR><BR>+ Lokal- und Online-Mehrspieler. Spiele online oder in <BR> einer lokalen Koop mit bis zu 4 Spielern.<BR><BR>+ Spannende Geschichte. Erlebe der Geschichte des <BR> heimgesuchten Prinzen und begib dich in magische, <BR> märchenhafte Landschaften, in denen du auf freundliche <BR> Wesen und alptraumhafte Gegner triffst.<BR><BR>+ Dynamische Rätsel. Löse im Alleingang oder mit deinen <BR> Freunden Rätsel mit Feuer, Luft, Licht, Magneten, <BR> Elektrizität und mehr. Die Herausforderungen sind auf die <BR> Anzahl der Spieler abgestimmt.<BR><BR>+ Vielfältige Fähigkeiten. Schalte Fähigkeiten und <BR> fantastische neue Fähigkeiten wie den Traumschild, das <BR> Märchenseil und die eiserne Kugel frei.<BR><BR>+ Vollkommen neuüberarbeitetes Kampfsystem. Erlebe die <BR> haarsträubenden Alpträume in Bosskämpfen mit verbessertem <BR> Kampfsystem, erfrischenden Herausforderungen und <BR> spannender Action!<BR><BR>+ Bezaubernder Soundtrack. Genieße einen wunderbaren <BR> Soundtrack, dessen Songs jede neue Umgebung zum Leben <BR> erwecken.<BR><BR><BR>;;08.10.2019;Sonderposten;1;https://bilderserver.vitrex.de/426858.jpg
426859;Trine 4  SWITCH  Ultimate Collection;Switch Software;Nintendo Switch;Adventure;Astragon;J;       0;;12;5016488132541;      17,50;;    24,99;    24,99;;;;  1;TRINE ULTIMATE COLLECTION: Diese Sammlung beinhaltet alle <BR> vier Spiele der äußerst erfolgreichen Trine-Reihe: Trine <BR> Enchanted Edition, Trine 2: Complete Story, Trine 3: The <BR> Artifacts of Power und Trine 4: The Nightmare Prince. <BR> Sammler erhalten außerdem eine Reihe von Zusatzinhalten, <BR> wie ein doppelseitiges Cover, eine gedruckte Karte der <BR> Welt von Trine 4 und Downloadcodes für den <BR> Originalsoundtrack der Trine-Reihe und das digitale <BR> Artbook von Trine 4.<BR><BR>Trine 4:<BR><BR>Die drei legendären Helden in der <BR> Bestseller-Abenteuerserie TRINE sind wieder da und begeben <BR> sich auf eine Quest, um den armen jungen Prinzen Selius zu <BR> retten. Der Zauberer Amadeus, der Ritter Pontius und der <BR> Dieb Zoya begeben sich gemeinsam auf eine spannende Quest <BR> durch fantastische märchenhafte Landschaften voller <BR> Gefahren.<BR><BR>Prinz Selius leidet unter unheimlich düsteren Träumen. <BR> Aufgrund seiner magischen Talente können monströse <BR> Alpträume Wirklichkeit werden und Chaos auslösen. Amadeus, <BR> Pontius und Zoya müssen den geplagten Prinzen finden und <BR> aus seiner verzweifelten Lage retten, bevor die Welt von <BR> den Schatten vom Nightmare Prince verschlungen wird.<BR><BR>Features: <BR><BR>+ Herrliche 2.5D Landschaften. Erkunde einzigartige Levels <BR> in herrlichen Dimensionen in 2.5, von atemberaubenden <BR> Ruinen und gruseligen Gräbern bis hin zu friedlichen <BR> Birkenhainen und Blaubeer-Wäldern.<BR><BR>+ Lokal- und Online-Mehrspieler. Spiele online oder in <BR> einer lokalen Koop mit bis zu 4 Spielern.<BR><BR>+ Spannende Geschichte. Erlebe der Geschichte des <BR> heimgesuchten Prinzen und begib dich in magische, <BR> märchenhafte Landschaften, in denen du auf freundliche <BR> Wesen und alptraumhafte Gegner triffst.<BR><BR>+ Dynamische Rätsel. Löse im Alleingang oder mit deinen <BR> Freunden Rätsel mit Feuer, Luft, Licht, Magneten, <BR> Elektrizität und mehr. Die Herausforderungen sind auf die <BR> Anzahl der Spieler abgestimmt.<BR><BR>+ Vielfältige Fähigkeiten. Schalte Fähigkeiten und <BR> fantastische neue Fähigkeiten wie den Traumschild, das <BR> Märchenseil und die eiserne Kugel frei.<BR><BR>+ Vollkommen neuüberarbeitetes Kampfsystem. Erlebe die <BR> haarsträubenden Alpträume in Bosskämpfen mit verbessertem <BR> Kampfsystem, erfrischenden Herausforderungen und <BR> spannender Action!<BR><BR>+ Bezaubernder Soundtrack. Genieße einen wunderbaren <BR> Soundtrack, dessen Songs jede neue Umgebung zum Leben <BR> erwecken.<BR><BR><BR>;;08.10.2019;Sonderposten;1;https://bilderserver.vitrex.de/426859.jpg
426860;Transport Fever 2  PC;PC Software;PC;Simulation;Astragon;J;       0;;o.A.;4041417640744;      25,17;A;    34,99;    34,99;;;;  1;Transport Fever 2 lässt das klassische Genre der <BR> Transportsimulation neu aufleben. Die Welt will <BR> erschlossen werden  mit Transportwegen zu Land, auf dem <BR> Wasser und in der Luft. Auf dass Fortschritt und Wohlstand <BR> Einzug halten mögen!<BR><BR>Das freie Spiel bietet zahlreiche Gestaltungsmöglichkeiten <BR> und im Kampagnenmodus wird auf drei Kontinenten <BR> Transportgeschichte geschrieben. Transport Fever 2 wartet <BR> mit über 200 detailliert nachgebildeten Fahrzeugen aus <BR> Europa, Amerika und Asien auf. Mit dem In-game <BR> Karteneditor können Landschaften in drei verschiedenen <BR> Klimazonen nach Belieben modelliert werden. Die <BR> realistische Verkehrs- und Wirtschaftssimulation sowie <BR> eine umfangreiche Modding-Unterstützung machen das <BR> Spielvergnügen komplett.<BR><BR>;;11.12.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/426860.jpg
426877;Yu Gi Oh!Booster-D-Fist of Gadgets 24er Display 24 Pack  deutsch;Merchandise;Merchandise;Merchandise;KONAMI;J;       0;;33;4012927742051;      46,00;;    95,76;    95,76;;;;;;;22.08.2019;Sonderposten;1;https://bilderserver.vitrex.de/426877.jpg
426878;Baldur's Gate  PS-4  Enhanced Ed. C.E.;PS4 Software;PS4;Rollenspiel;NBG;J;      14;;12;0811949032027;      81,90;;   119,99;   119,99;;;;  1;Du wurdest unter mysteriösen Umständen gezwungen, deine <BR> Heimat zu verlassen und wirst nun hineingezogen in einen <BR> Konflikt, bei der sich die Sword Coast an der Schwelle zum <BR> Krieg befindet. Schon bald entdeckst du, dass hier andere <BR> Kräfte herrschen, weitaus dunkler als du es dir hast <BR> jemals vorstellen können...<BR><BR>Enhanced Edition Features:<BR>- Nativer Support für hochauflösende Widescreen-Displays<BR>- Für Controller optimiert - Durch eine neue Steuerungsart <BR> erhält der Spieler Zugang zu den bekannten Tiefen des <BR> Gameplays und hält die Welt buchstäblich in Händen<BR>- Enthält die Original-Kampagne, die Erweiterung Tales of <BR> the Sword Coast, die Portrait Packs DLC Faces of Good and <BR> Evil, the Dice, Camera, Action! sowie Adventurers of <BR> Neverwinter voice DLC.<BR>- Neues eigenständiges Abenteuer: The Black Pits<BR>- Neue Optionen für die Spielfiguren<BR>- Neue Kampagnen-Spielfiguren: Dorn Il-Khan the <BR> Blackguard, Neera the Wild Mage, Rasaad yn Bashir the Monk <BR> und Baeloth the Scorcerer (ACHTUNG: Baeloth wird als <BR> geheimer Gefährte betrachtet.<BR>- Neue Stimmsets und Portraits für Spielfiguren<BR>- Erweitertes Farbschema für Haare, Haut und Bekleidung <BR> während der Erstellung der Spielfiguren<BR>    In der Spielfigurenerstellung können bis zu 6 <BR> individuelle Spielfiguren sowohl im Single- als auch <BR> Multiplayer-Modus erstellt werden<BR>- Verbesserer Multiplayer-Support<BR><BR><BR>Seit der Erstveröffentlichung 1998 ist Baldur's Gate der <BR> Maßstab für Computer-Rollenspiele alá Dungeon & Dragons. <BR> Individualisiere deine Helden, rekrutiere eine Gruppe <BR> mutiger Aliens und erkunde die Sword Coast auf der Suche <BR> nach Abenteuer, Profit ... und der Wahrheit.<BR><BR>Baldur's Gate: Enhanced Edition läuft auf einer <BR> verbesserten und erweiterten Infinity Engine und <BR> beinhaltet das Original Baldur's Gate, die Erweiterung <BR> Tales of the Sword sowie brandneue Inhalte einschließlich <BR> drei neuen Mitgliedern.<BR>;;31.01.2020;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/426878.jpg
426879;Baldur's Gate  Switch  Enhanced Ed.  C.E;Switch Software;Nintendo Switch;Rollenspiel;NBG;J;       9;;12;0811949032003;      81,90;;   119,99;   119,99;;;;  1;Du wurdest unter mysteriösen Umständen gezwungen, deine <BR> Heimat zu verlassen und wirst nun hineingezogen in einen <BR> Konflikt, bei der sich die Sword Coast an der Schwelle zum <BR> Krieg befindet. Schon bald entdeckst du, dass hier andere <BR> Kräfte herrschen, weitaus dunkler als du es dir hast <BR> jemals vorstellen können...<BR><BR>Enhanced Edition Features:<BR>- Nativer Support für hochauflösende Widescreen-Displays<BR>- Für Controller optimiert - Durch eine neue Steuerungsart <BR> erhält der Spieler Zugang zu den bekannten Tiefen des <BR> Gameplays und hält die Welt buchstäblich in Händen<BR>- Enthält die Original-Kampagne, die Erweiterung Tales of <BR> the Sword Coast, die Portrait Packs DLC Faces of Good and <BR> Evil, the Dice, Camera, Action! sowie Adventurers of <BR> Neverwinter voice DLC.<BR>- Neues eigenständiges Abenteuer: The Black Pits<BR>- Neue Optionen für die Spielfiguren<BR>- Neue Kampagnen-Spielfiguren: Dorn Il-Khan the <BR> Blackguard, Neera the Wild Mage, Rasaad yn Bashir the Monk <BR> und Baeloth the Scorcerer (ACHTUNG: Baeloth wird als <BR> geheimer Gefährte betrachtet.<BR>- Neue Stimmsets und Portraits für Spielfiguren<BR>- Erweitertes Farbschema für Haare, Haut und Bekleidung <BR> während der Erstellung der Spielfiguren<BR>    In der Spielfigurenerstellung können bis zu 6 <BR> individuelle Spielfiguren sowohl im Single- als auch <BR> Multiplayer-Modus erstellt werden<BR>- Verbesserer Multiplayer-Support<BR><BR><BR>Seit der Erstveröffentlichung 1998 ist Baldur's Gate der <BR> Maßstab für Computer-Rollenspiele alá Dungeon & Dragons. <BR> Individualisiere deine Helden, rekrutiere eine Gruppe <BR> mutiger Aliens und erkunde die Sword Coast auf der Suche <BR> nach Abenteuer, Profit ... und der Wahrheit.<BR><BR>Baldur's Gate: Enhanced Edition läuft auf einer <BR> verbesserten und erweiterten Infinity Engine und <BR> beinhaltet das Original Baldur's Gate, die Erweiterung <BR> Tales of the Sword sowie brandneue Inhalte einschließlich <BR> drei neuen Mitgliedern.<BR>;;31.01.2020;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/426879.jpg
426880;Baldur's Gate  XB-One  Enhanced Ed.  C.E;XB-ONE Software;XB-ONE;Rollenspiel;NBG;J;       0;;12;0811949032010;      81,90;;    99,99;    99,99;;;;  1;Du wurdest unter mysteriösen Umständen gezwungen, deine <BR> Heimat zu verlassen und wirst nun hineingezogen in einen <BR> Konflikt, bei der sich die Sword Coast an der Schwelle zum <BR> Krieg befindet. Schon bald entdeckst du, dass hier andere <BR> Kräfte herrschen, weitaus dunkler als du es dir hast <BR> jemals vorstellen können...<BR><BR>Enhanced Edition Features:<BR>- Nativer Support für hochauflösende Widescreen-Displays<BR>- Für Controller optimiert - Durch eine neue Steuerungsart <BR> erhält der Spieler Zugang zu den bekannten Tiefen des <BR> Gameplays und hält die Welt buchstäblich in Händen<BR>- Enthält die Original-Kampagne, die Erweiterung Tales of <BR> the Sword Coast, die Portrait Packs DLC Faces of Good and <BR> Evil, the Dice, Camera, Action! sowie Adventurers of <BR> Neverwinter voice DLC.<BR>- Neues eigenständiges Abenteuer: The Black Pits<BR>- Neue Optionen für die Spielfiguren<BR>- Neue Kampagnen-Spielfiguren: Dorn Il-Khan the <BR> Blackguard, Neera the Wild Mage, Rasaad yn Bashir the Monk <BR> und Baeloth the Scorcerer (ACHTUNG: Baeloth wird als <BR> geheimer Gefährte betrachtet.<BR>- Neue Stimmsets und Portraits für Spielfiguren<BR>- Erweitertes Farbschema für Haare, Haut und Bekleidung <BR> während der Erstellung der Spielfiguren<BR>    In der Spielfigurenerstellung können bis zu 6 <BR> individuelle Spielfiguren sowohl im Single- als auch <BR> Multiplayer-Modus erstellt werden<BR>- Verbesserer Multiplayer-Support<BR><BR><BR>Seit der Erstveröffentlichung 1998 ist Baldur's Gate der <BR> Maßstab für Computer-Rollenspiele alá Dungeon & Dragons. <BR> Individualisiere deine Helden, rekrutiere eine Gruppe <BR> mutiger Aliens und erkunde die Sword Coast auf der Suche <BR> nach Abenteuer, Profit ... und der Wahrheit.<BR><BR>Baldur's Gate: Enhanced Edition läuft auf einer <BR> verbesserten und erweiterten Infinity Engine und <BR> beinhaltet das Original Baldur's Gate, die Erweiterung <BR> Tales of the Sword sowie brandneue Inhalte einschließlich <BR> drei neuen Mitgliedern.<BR>;;31.01.2020;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/426880.jpg
426881;Planescape  PS-4  Torment & Icewind C.E. Collector's Edition;PS4 Software;PS4;Rollenspiel;NBG;J;       6;;12;0811949031990;      81,90;;   119,99;   119,99;;;;  1;Was kann das Wesen der Menschheit verändern? Du bist <BR> Nameless One, ein klobiger Kerl. Im Laufe zahlloser Leben, <BR> von denen du dich an keines erinnern kannst, hast du <BR> unzählige Narben und Tattoos davongetragen, einige davon <BR> verfolgen dich noch immer. Du wirst von Morte, einem <BR> schwimmenden Totenkopf und Wächter von Geheimnissen <BR> unsanft zum Leben erweckt, um dich von den schmutzigen <BR> Straßen von Sigil aus auf ein Abenteuer in die <BR> geheimnisvollen Outer Planes und sogar in die Untiefen der <BR> Hölle selbst zu begeben. Schon bald wirst du entdecken, <BR> dass es für manche Schicksale kein Entrinnen gibt ... und <BR> dass manche Erinnerung so große Bürden darstellen, dass <BR> nicht einmal ein Unsterblicher sie tragen kann.<BR><BR>Inhalt der Collectors Edition:<BR>- Anhänger Lady of Pain<BR>- Set von 2 Pins<BR>- Würfelset aus Metall mit Gravur<BR>- Karte in Pergamentoptik<BR>- Tagebuch aus Kunstleder mit <BR> PlanescapeTormentIcewindDale-Emblem<BR>- 3 Heldenkarten mit Lady of Pain, Morte und the Nameless <BR> One<BR>- Morte Squishy Stressball<BR><BR>Die Prärie wartet<BR>Erkunde die entlegendsten und bizarrsten Ecken des Dungeon <BR> & Dragons-Multiverse, voller Magie, sprechender Waffen, <BR> philosophischer Untoter und mehr.<BR><BR>Icewind Dale Enhanced Edition<BR>Das Böse treibt sein Unwesen in The Spine of the World. <BR> Reise tief in die unwirtlichen und gnadenlosen Tiefen von <BR> Icewind Dale, in dem nur die robustesten Kerle leben. <BR> Kämpfe gegen das listige, grausame Biest, das dort <BR> zwischen den schneebedeckten Gipfeln haust und stelle dich <BR> einem Bösen, dass die Welt in Trümmern sehen will. Das <BR> ursprünglich 2000 veröffentlichte Icewind Dale ist ein <BR> taktisches, isometrisches Dungeon & Dragons-Rollenspiel <BR> mit Setting in den legendären Forgotten Realms.<BR><BR>Neue Spielfiguroptionen<BR>Wähle aus mehr als 30 neuen Kits und Klassen und erstelle <BR> die perfekte Abenteuerbande. Individualisiere deine Helden <BR> durch erweiterte Optionen für Haare, Haus und Bekleidung <BR> sowie neue Portrait- und Stimmsets.<BR><BR><BR>;;31.01.2020;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/426881.jpg
426882;Planescape  Switch Torment & Icewind C.E Collector's Edition;Switch Software;Nintendo Switch;Rollenspiel;NBG;J;       2;;12;0811949031976;      81,90;;   119,99;   119,99;;;;  1;Was kann das Wesen der Menschheit verändern? Du bist <BR> Nameless One, ein klobiger Kerl. Im Laufe zahlloser Leben, <BR> von denen du dich an keines erinnern kannst, hast du <BR> unzählige Narben und Tattoos davongetragen, einige davon <BR> verfolgen dich noch immer. Du wirst von Morte, einem <BR> schwimmenden Totenkopf und Wächter von Geheimnissen <BR> unsanft zum Leben erweckt, um dich von den schmutzigen <BR> Straßen von Sigil aus auf ein Abenteuer in die <BR> geheimnisvollen Outer Planes und sogar in die Untiefen der <BR> Hölle selbst zu begeben. Schon bald wirst du entdecken, <BR> dass es für manche Schicksale kein Entrinnen gibt ... und <BR> dass manche Erinnerung so große Bürden darstellen, dass <BR> nicht einmal ein Unsterblicher sie tragen kann.<BR><BR>Inhalt der Collectors Edition:<BR>- Anhänger Lady of Pain<BR>- Set von 2 Pins<BR>- Würfelset aus Metall mit Gravur<BR>- Karte in Pergamentoptik<BR>- Tagebuch aus Kunstleder mit <BR> PlanescapeTormentIcewindDale-Emblem<BR>- 3 Heldenkarten mit Lady of Pain, Morte und the Nameless <BR> One<BR>- Morte Squishy Stressball<BR><BR>Die Prärie wartet<BR>Erkunde die entlegendsten und bizarrsten Ecken des Dungeon <BR> & Dragons-Multiverse, voller Magie, sprechender Waffen, <BR> philosophischer Untoter und mehr.<BR><BR>Icewind Dale Enhanced Edition<BR>Das Böse treibt sein Unwesen in The Spine of the World. <BR> Reise tief in die unwirtlichen und gnadenlosen Tiefen von <BR> Icewind Dale, in dem nur die robustesten Kerle leben. <BR> Kämpfe gegen das listige, grausame Biest, das dort <BR> zwischen den schneebedeckten Gipfeln haust und stelle dich <BR> einem Bösen, dass die Welt in Trümmern sehen will. Das <BR> ursprünglich 2000 veröffentlichte Icewind Dale ist ein <BR> taktisches, isometrisches Dungeon & Dragons-Rollenspiel <BR> mit Setting in den legendären Forgotten Realms.<BR><BR>Neue Spielfiguroptionen<BR>Wähle aus mehr als 30 neuen Kits und Klassen und erstelle <BR> die perfekte Abenteuerbande. Individualisiere deine Helden <BR> durch erweiterte Optionen für Haare, Haus und Bekleidung <BR> sowie neue Portrait- und Stimmsets.<BR><BR><BR>;;31.01.2020;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/426882.jpg
426883;Planescape  XB-One Torment & Icewind CE Collector's Edition;XB-ONE Software;XB-ONE;Rollenspiel;NBG;J;       0;;12;0811949031983;      81,90;;   119,99;   119,99;;;;  1;Was kann das Wesen der Menschheit verändern? Du bist <BR> Nameless One, ein klobiger Kerl. Im Laufe zahlloser Leben, <BR> von denen du dich an keines erinnern kannst, hast du <BR> unzählige Narben und Tattoos davongetragen, einige davon <BR> verfolgen dich noch immer. Du wirst von Morte, einem <BR> schwimmenden Totenkopf und Wächter von Geheimnissen <BR> unsanft zum Leben erweckt, um dich von den schmutzigen <BR> Straßen von Sigil aus auf ein Abenteuer in die <BR> geheimnisvollen Outer Planes und sogar in die Untiefen der <BR> Hölle selbst zu begeben. Schon bald wirst du entdecken, <BR> dass es für manche Schicksale kein Entrinnen gibt ... und <BR> dass manche Erinnerung so große Bürden darstellen, dass <BR> nicht einmal ein Unsterblicher sie tragen kann.<BR><BR>Inhalt der Collectors Edition:<BR>- Anhänger Lady of Pain<BR>- Set von 2 Pins<BR>- Würfelset aus Metall mit Gravur<BR>- Karte in Pergamentoptik<BR>- Tagebuch aus Kunstleder mit <BR> PlanescapeTormentIcewindDale-Emblem<BR>- 3 Heldenkarten mit Lady of Pain, Morte und the Nameless <BR> One<BR>- Morte Squishy Stressball<BR><BR>Die Prärie wartet<BR>Erkunde die entlegendsten und bizarrsten Ecken des Dungeon <BR> & Dragons-Multiverse, voller Magie, sprechender Waffen, <BR> philosophischer Untoter und mehr.<BR><BR>Icewind Dale Enhanced Edition<BR>Das Böse treibt sein Unwesen in The Spine of the World. <BR> Reise tief in die unwirtlichen und gnadenlosen Tiefen von <BR> Icewind Dale, in dem nur die robustesten Kerle leben. <BR> Kämpfe gegen das listige, grausame Biest, das dort <BR> zwischen den schneebedeckten Gipfeln haust und stelle dich <BR> einem Bösen, dass die Welt in Trümmern sehen will. Das <BR> ursprünglich 2000 veröffentlichte Icewind Dale ist ein <BR> taktisches, isometrisches Dungeon & Dragons-Rollenspiel <BR> mit Setting in den legendären Forgotten Realms.<BR><BR>Neue Spielfiguroptionen<BR>Wähle aus mehr als 30 neuen Kits und Klassen und erstelle <BR> die perfekte Abenteuerbande. Individualisiere deine Helden <BR> durch erweiterte Optionen für Haare, Haus und Bekleidung <BR> sowie neue Portrait- und Stimmsets.<BR><BR><BR>;;31.01.2020;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/426883.jpg
